,Unnamed: 0,Edges,Length,Demand
724,724,"(134, 252)",6,0.6
725,725,"(118, 119)",6,0.66
726,726,"(418, 386)",3,0.27
727,727,"(418, 417)",8,0.7200000000000001
728,728,"(418, 419)",11,0.8800000000000001
729,729,"(119, 120)",8,0.7200000000000001
730,730,"(119, 207)",7,0.77
731,731,"(120, 229)",9,0.9
732,732,"(120, 318)",8,0.6400000000000001
733,733,"(120, 443)",9,0.9900000000000001
734,734,"(207, 206)",9,0.81
735,735,"(207, 208)",5,0.55
736,736,"(229, 176)",3,0.3
737,737,"(318, 205)",5,0.4
738,738,"(318, 319)",6,0.48
739,739,"(318, 446)",5,0.45
740,740,"(443, 267)",10,1.0
741,741,"(443, 444)",5,0.45
742,742,"(122, 123)",9,0.81
743,743,"(122, 444)",9,0.81
744,744,"(123, 124)",5,0.5
745,745,"(123, 264)",5,0.55
746,746,"(444, 161)",7,0.63
747,747,"(444, 445)",10,0.9
748,748,"(264, 219)",8,0.8
749,749,"(264, 263)",6,0.54
750,750,"(264, 401)",8,0.8800000000000001
751,751,"(126, 127)",7,0.7
752,752,"(319, 260)",12,0.96
753,753,"(127, 128)",5,0.5
754,754,"(127, 271)",10,0.8
755,755,"(128, 328)",12,0.96
756,756,"(128, 391)",4,0.44000000000000006
757,757,"(271, 270)",8,0.7200000000000001
758,758,"(328, 327)",5,0.55
759,759,"(391, 192)",4,0.36000000000000004
760,760,"(391, 390)",13,1.04
761,761,"(391, 392)",12,1.32
762,762,"(130, 131)",7,0.7
763,763,"(131, 132)",9,0.7200000000000001
764,764,"(132, 133)",6,0.54
765,765,"(132, 389)",8,0.7200000000000001
766,766,"(389, 390)",7,0.77
767,767,"(135, 291)",5,0.5
768,768,"(252, 163)",6,0.48
769,769,"(252, 251)",9,0.7200000000000001
770,770,"(291, 290)",8,0.8
771,771,"(291, 292)",4,0.32000000000000006
772,772,"(233, 232)",7,0.63
773,773,"(233, 234)",12,1.08
774,774,"(233, 459)",10,1.0
775,775,"(463, 243)",10,0.9
776,776,"(463, 464)",10,1.0
777,777,"(140, 141)",6,0.6
778,778,"(141, 142)",3,0.3
779,779,"(141, 144)",7,0.7
780,780,"(141, 377)",5,0.45
781,781,"(142, 143)",9,0.81
782,782,"(144, 143)",11,1.1
783,783,"(144, 145)",6,0.6
784,784,"(144, 211)",7,0.5599999999999999
785,785,"(144, 278)",9,0.7200000000000001
786,786,"(377, 314)",5,0.45
787,787,"(377, 376)",5,0.5
788,788,"(377, 378)",6,0.54
789,789,"(145, 146)",3,0.3
790,790,"(211, 210)",8,0.8
791,791,"(447, 205)",4,0.36000000000000004
792,792,"(447, 446)",11,0.8800000000000001
793,793,"(447, 448)",8,0.6400000000000001
794,794,"(245, 244)",9,0.9
795,795,"(245, 246)",7,0.7
796,796,"(372, 251)",13,1.04
797,797,"(372, 392)",5,0.45
798,798,"(372, 399)",9,0.9900000000000001
799,799,"(372, 419)",4,0.44000000000000006
800,800,"(189, 188)",7,0.7
801,801,"(203, 202)",7,0.7
802,802,"(203, 204)",5,0.45
803,803,"(203, 296)",3,0.33
804,804,"(484, 288)",13,1.04
805,805,"(152, 153)",4,0.4
806,806,"(492, 486)",5,0.4
807,807,"(492, 491)",8,0.8
808,808,"(492, 493)",6,0.54
809,809,"(153, 154)",11,1.2100000000000002
810,810,"(154, 289)",3,0.3
811,811,"(289, 288)",7,0.7
812,812,"(289, 290)",9,0.9
813,813,"(156, 200)",5,0.45
814,814,"(201, 200)",8,0.8
815,815,"(201, 202)",9,0.9
816,816,"(158, 183)",8,0.8
817,817,"(158, 466)",11,0.8800000000000001
818,818,"(158, 496)",6,0.48
819,819,"(183, 182)",7,0.77
820,820,"(183, 184)",12,1.08
821,821,"(183, 196)",6,0.6
822,822,"(183, 471)",4,0.44000000000000006
823,823,"(466, 288)",6,0.6
824,824,"(466, 406)",9,0.9
825,825,"(466, 467)",8,0.8
826,826,"(496, 497)",10,1.0
827,827,"(160, 161)",10,0.9
828,828,"(160, 459)",9,0.81
829,829,"(161, 162)",12,1.2
830,830,"(161, 355)",13,1.4300000000000002
831,831,"(459, 458)",4,0.36000000000000004
832,832,"(162, 163)",8,0.8800000000000001
833,833,"(355, 290)",5,0.4
834,834,"(355, 327)",7,0.7
835,835,"(355, 356)",10,1.0
836,836,"(355, 424)",8,0.8
837,837,"(163, 164)",5,0.55
838,838,"(164, 349)",5,0.45
839,839,"(349, 348)",10,0.9
840,840,"(349, 350)",9,0.81
841,841,"(166, 167)",10,0.8
842,842,"(167, 168)",11,1.2100000000000002
843,843,"(170, 171)",9,0.81
844,844,"(170, 281)",7,0.7
845,845,"(171, 416)",12,1.32
846,846,"(171, 430)",3,0.3
847,847,"(281, 282)",12,1.2
848,848,"(416, 251)",11,0.9900000000000001
849,849,"(416, 415)",11,0.9900000000000001
850,850,"(416, 417)",5,0.45
851,851,"(430, 204)",9,0.9
852,852,"(430, 431)",4,0.36000000000000004
853,853,"(173, 174)",5,0.55
854,854,"(173, 282)",8,0.8
855,855,"(218, 219)",3,0.3
856,856,"(218, 357)",5,0.45
857,857,"(174, 175)",8,0.8
858,858,"(282, 308)",5,0.5
859,859,"(175, 176)",7,0.7
860,860,"(176, 187)",8,0.7200000000000001
861,861,"(187, 186)",6,0.6
862,862,"(187, 188)",8,0.8800000000000001
863,863,"(308, 225)",8,0.8800000000000001
864,864,"(308, 284)",6,0.6
865,865,"(308, 307)",7,0.77
866,866,"(198, 197)",8,0.8
867,867,"(358, 357)",7,0.7
868,868,"(358, 359)",10,1.1
869,869,"(181, 182)",8,0.8
870,870,"(181, 202)",8,0.8
871,871,"(184, 185)",6,0.54
872,872,"(184, 195)",8,0.6400000000000001
873,873,"(196, 195)",14,1.4
874,874,"(196, 197)",8,0.8
875,875,"(196, 275)",6,0.6
876,876,"(471, 472)",8,0.6400000000000001
877,877,"(185, 186)",8,0.7200000000000001
878,878,"(195, 426)",9,0.9
879,879,"(191, 192)",5,0.5
880,880,"(191, 225)",5,0.45
881,881,"(191, 382)",4,0.4
882,882,"(191, 441)",9,0.9
883,883,"(225, 224)",8,0.7200000000000001
884,884,"(382, 381)",5,0.55
885,885,"(382, 383)",6,0.54
886,886,"(441, 440)",9,0.9
887,887,"(197, 205)",4,0.36000000000000004
888,888,"(197, 488)",11,1.2100000000000002
889,889,"(275, 274)",6,0.6
890,890,"(205, 204)",3,0.33
891,891,"(205, 206)",9,0.81
892,892,"(488, 487)",5,0.45
893,893,"(244, 243)",4,0.32000000000000006
894,894,"(204, 231)",8,0.8
895,895,"(296, 297)",7,0.63
896,896,"(296, 330)",6,0.6
897,897,"(296, 474)",5,0.5
898,898,"(231, 232)",8,0.8
899,899,"(206, 362)",9,0.9
900,900,"(362, 346)",5,0.55
901,901,"(362, 361)",7,0.77
902,902,"(213, 214)",6,0.6
903,903,"(213, 219)",9,0.7200000000000001
904,904,"(357, 356)",4,0.44000000000000006
905,905,"(406, 407)",9,0.9
906,906,"(219, 220)",10,1.0
907,907,"(219, 246)",6,0.54
908,908,"(219, 322)",6,0.48
909,909,"(367, 375)",5,0.5
910,910,"(220, 224)",7,0.7
911,911,"(220, 412)",10,1.0
912,912,"(246, 247)",7,0.63
913,913,"(322, 321)",5,0.5
914,914,"(322, 323)",10,1.0
915,915,"(224, 223)",7,0.63
916,916,"(412, 307)",11,1.1
917,917,"(412, 411)",4,0.32000000000000006
918,918,"(412, 413)",8,0.8
919,919,"(223, 464)",10,1.0
920,920,"(445, 292)",9,0.9
921,921,"(445, 446)",5,0.5
922,922,"(232, 310)",6,0.66
923,923,"(310, 311)",8,0.7200000000000001
924,924,"(234, 345)",11,1.1
925,925,"(345, 335)",2,0.18000000000000002
926,926,"(345, 346)",8,0.8
927,927,"(345, 381)",9,0.81
928,928,"(236, 237)",6,0.48
929,929,"(236, 248)",7,0.63
930,930,"(237, 238)",6,0.48
931,931,"(248, 247)",11,1.1
932,932,"(238, 239)",11,1.1
933,933,"(239, 240)",4,0.4
934,934,"(239, 297)",8,0.7200000000000001
935,935,"(297, 407)",10,0.8
936,936,"(297, 451)",9,0.9
937,937,"(250, 251)",7,0.77
938,938,"(254, 255)",6,0.54
939,939,"(476, 475)",11,0.8800000000000001
940,940,"(262, 263)",9,0.81
941,941,"(262, 292)",7,0.63
942,942,"(478, 479)",5,0.55
943,943,"(263, 472)",6,0.6
944,944,"(472, 401)",6,0.54
945,945,"(472, 473)",4,0.36000000000000004
946,946,"(401, 400)",4,0.36000000000000004
947,947,"(401, 402)",8,0.8
948,948,"(266, 267)",2,0.22000000000000003
949,949,"(267, 353)",11,1.1
950,950,"(353, 376)",7,0.63
951,951,"(269, 270)",2,0.16000000000000003
952,952,"(387, 386)",6,0.54
953,953,"(387, 402)",10,0.9
954,954,"(284, 285)",11,0.8800000000000001
955,955,"(288, 327)",9,0.81
956,956,"(327, 326)",6,0.48
957,957,"(474, 473)",5,0.5
958,958,"(474, 475)",12,1.08
959,959,"(339, 338)",10,0.9
960,960,"(302, 303)",5,0.5
961,961,"(411, 410)",5,0.5
962,962,"(303, 304)",3,0.27
963,963,"(313, 314)",9,0.9
964,964,"(313, 361)",4,0.44000000000000006
965,965,"(314, 315)",9,0.9
966,966,"(315, 316)",9,0.9900000000000001
967,967,"(316, 419)",7,0.77
968,968,"(419, 332)",9,0.9
969,969,"(419, 333)",12,1.08
970,970,"(419, 381)",5,0.55
971,971,"(446, 448)",6,0.48
972,972,"(323, 324)",5,0.45
973,973,"(332, 333)",9,0.9900000000000001
974,974,"(333, 334)",11,0.9900000000000001
975,975,"(334, 335)",11,0.8800000000000001
976,976,"(335, 336)",5,0.45
977,977,"(374, 375)",8,0.7200000000000001
978,978,"(346, 347)",9,0.9
979,979,"(347, 348)",9,0.7200000000000001
980,980,"(347, 455)",5,0.5
981,981,"(347, 461)",10,1.0
982,982,"(455, 454)",4,0.32000000000000006
983,983,"(455, 456)",6,0.54
984,984,"(350, 351)",6,0.48
985,985,"(376, 375)",10,0.8
986,986,"(399, 398)",9,0.9
987,987,"(399, 400)",5,0.5
988,988,"(385, 386)",6,0.54
989,989,"(390, 467)",4,0.4
990,990,"(467, 468)",4,0.4
991,991,"(421, 422)",7,0.7
992,992,"(431, 432)",5,0.4
993,993,"(432, 433)",5,0.45
994,994,"(433, 434)",4,0.4
995,995,"(433, 437)",8,0.8
996,996,"(448, 449)",10,1.1
997,997,"(456, 487)",4,0.32000000000000006
998,998,"(487, 486)",7,0.63
999,999,"(487, 491)",4,0.36000000000000004
