,Unnamed: 0,Edges,Length,Demand
718,718,"(349, 350)",9,0.9
719,719,"(155, 156)",8,0.6400000000000001
720,720,"(155, 345)",6,0.6
721,721,"(345, 344)",8,0.8800000000000001
722,722,"(176, 177)",2,0.2
723,723,"(162, 163)",5,0.45
724,724,"(162, 299)",10,0.9
725,725,"(163, 164)",6,0.6
726,726,"(299, 352)",5,0.5
727,727,"(166, 254)",10,1.1
728,728,"(254, 200)",6,0.54
729,729,"(254, 253)",6,0.54
730,730,"(254, 255)",8,0.8800000000000001
731,731,"(169, 170)",10,0.8
732,732,"(170, 201)",6,0.66
733,733,"(170, 288)",7,0.5599999999999999
734,734,"(201, 200)",6,0.6
735,735,"(201, 253)",8,0.6400000000000001
736,736,"(172, 173)",5,0.45
737,737,"(172, 297)",6,0.48
738,738,"(172, 397)",5,0.5
739,739,"(173, 174)",5,0.5
740,740,"(297, 291)",6,0.54
741,741,"(177, 178)",7,0.77
742,742,"(177, 268)",7,0.7
743,743,"(268, 225)",6,0.54
744,744,"(268, 355)",5,0.55
745,745,"(180, 181)",7,0.77
746,746,"(180, 330)",5,0.45
747,747,"(180, 383)",8,0.7200000000000001
748,748,"(181, 182)",6,0.54
749,749,"(181, 353)",9,0.7200000000000001
750,750,"(330, 329)",3,0.27
751,751,"(383, 382)",4,0.4
752,752,"(182, 183)",7,0.7
753,753,"(182, 295)",9,0.7200000000000001
754,754,"(353, 224)",5,0.5
755,755,"(353, 227)",6,0.6
756,756,"(353, 352)",4,0.4
757,757,"(353, 354)",10,0.9
758,758,"(295, 225)",4,0.44000000000000006
759,759,"(257, 379)",8,0.8
760,760,"(193, 194)",10,1.1
761,761,"(193, 321)",9,0.9
762,762,"(194, 195)",4,0.44000000000000006
763,763,"(306, 305)",7,0.63
764,764,"(306, 307)",7,0.77
765,765,"(200, 374)",9,0.9
766,766,"(374, 373)",5,0.45
767,767,"(210, 211)",8,0.7200000000000001
768,768,"(280, 227)",6,0.54
769,769,"(280, 242)",6,0.54
770,770,"(235, 234)",7,0.63
771,771,"(219, 220)",12,1.08
772,772,"(220, 221)",6,0.54
773,773,"(224, 225)",5,0.5
774,774,"(225, 382)",7,0.7
775,775,"(382, 304)",6,0.6
776,776,"(343, 344)",6,0.54
777,777,"(242, 243)",7,0.77
778,778,"(243, 244)",10,1.1
779,779,"(244, 245)",6,0.6
780,780,"(244, 385)",8,0.7200000000000001
781,781,"(249, 250)",8,0.7200000000000001
782,782,"(379, 378)",7,0.77
783,783,"(260, 261)",5,0.45
784,784,"(261, 393)",8,0.7200000000000001
785,785,"(393, 394)",4,0.44000000000000006
786,786,"(355, 354)",7,0.7
787,787,"(355, 356)",12,1.2
788,788,"(329, 357)",7,0.63
789,789,"(336, 335)",9,0.81
790,790,"(352, 356)",8,0.7200000000000001
791,791,"(357, 356)",5,0.55
792,792,"(304, 305)",6,0.48
793,793,"(305, 309)",6,0.6
794,794,"(369, 370)",6,0.48
795,795,"(335, 348)",9,0.7200000000000001
796,796,"(338, 339)",9,0.9
797,797,"(341, 394)",11,0.9900000000000001
798,798,"(394, 395)",3,0.3
799,799,"(370, 371)",11,0.9900000000000001
